id,title,description,date,start_time,end_time,venue,room,speakers,knowledge_partners,session_type,event_id,add_to_calendar,notes
5263,AI Solutions for Climate Resilience: Scaling Innovation and Efficiency,"This session will outline the potential of AI solutions in addressing  both climate resilience and mitigation. Leaders from academia, industry and international agencies will discuss practical AI frameworks and solutions across resilience challenges as well as mitigation verticals including energy systems, the built environment, sustainable agriculture and horizontals such as supply chains and materials innovation.",2026-02-20,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 8,Adam Sobey; Dan Travers; Dr. Robert Thompson; Mark Patel; Nalin Agarwal; Prof. David Sandalow; Siddharth Singh; Spencer Low; Uday Khemka; Vrushali Goud,The Green AI Learning Network,Main Summit Session,69284694d31370f8e21cebd8,True,
5272,Breaking Barriers: Multilingual AI as a Bridge to Democratic Access,"AI's potential remains limited if it serves only a narrow set of languages, which may deepen digital divides. This panel highlights how multilingual AI can broaden access to technology. It showcases an open-source multilingual AI model and its real-world applications, emphasizing collaboration to advance public-interest AI and inclusive innovation.",2026-02-20,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Ayah Bdeir; Dr. Amitabh Nag; Katharina Frey; Markus Reubi; PD Dr. Alex Ilic; Prof. Dr. Annie Hartley; Prof. Dr. Petri Myllymäki; Prof. Jon Wilson; Prof. Torsten Schwede,Swiss Federal Department of Foreign Affairs FDFA,Main Summit Session,69297cb9582686b851fd4b37,True,
5301,AI for the Good of All - Brazilian Perspectives on the Future of AI,"The event will present Brazil's priorities and vision for artificial intelligence, with a focus on development, innovation, inclusion, sustainability, and public trust. The session will bring together high-level representatives from the Brazilian government to share experiences in public policy, digital transformation, and international governance, exploring solutions that generate concrete benefits for society while ensuring transparency, security, and ethical standards. It will provide a broad overview of the opportunities to build AI for the good of all, grounded in Brazil's approach.",2026-02-20,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 18,Esther Dweck; Eugênio Vargas Garcia; Hugo Valadares; Luanna Sant'Anna Roncaratti; Luciana Santos,"Brazil's Ministry of Foreign Affairs (MRE), Embassy of Brazil in New Delhi",Main Summit Session,6929ff5a507061b190e7de3f,True,
5305,Global AI Capacity Development Network,"The session introduces the Global Network of Centres for Exchange and Cooperation on AI Capacity Building, a new collaborative initiative to align global capacity-building efforts, mobilize resources and strengthen countries' ability to participate meaningfully in the AI ecosystem. During the session, high-level panelists will discuss the role of a networked approach to complement and contribute to capacity-building efforts on artificial intelligence in the context of the establishment of the Global Dialogue on Artificial Intelligence Governance.",2026-02-20,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Amandeep Singh Gill; Anne Marie Engtoft Meldgaard; B. Ravindran; Mr. H.E. Mr. Rein Tammsaar; Mrs. Egriselda López; Seydina Moussa Ndiaye; Vilas Dhar,United Nations Office for Digital and Emerging Technologies,Main Summit Session,692a33b9507061b190e83641,True,
5310,"Beyond Proof of Concepts: Using 4D-AI to Build Sovereign, Sustainable and Responsible AI at Production Scale","A fast paced, practical session for government and industry leaders who need AI that works in production—not just in pilots. Join us to explore the four dimensions of Trusted AI and discover actionable strategies for scaling secure, responsible, and sovereign AI across the globe.",2026-02-20,11:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Omeed Hashim; Theresa Yurkewich Hoffmann,Kainos,Main Summit Session,692aa8c06301504975ece2de,True,
5374,How Non-Profits are using AI-based Innovations to Scale Impact,"Join social sector leaders for a grounded look at a six-month AI Cohort Program. Featuring insights from seven NGOs, this session explores the transition from initial ideas to piloted solutions. Speakers will share reflections on strategic objectives, approaches, challenges, and learnings. Gain a practical framework for implementing responsible, use-case-driven AI in the social sector, backed by real-world outcomes and lessons learned during the journey from concept to impact.",2026-02-20,11:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Erica Arya; Mainak Roy; Manohar Sreekanth; Pritam Sukumar; Steven Suting; Temina Madon,Sattva Consulting Pvt Ltd,Main Summit Session,692bef05b9cca2a44492194d,True,
5433,Panel Discussion: Reimagining AI and STEM Education for India's Next Generation,"AI is poised to  accelerate India's economic growth, positioning the country to become a trillion-dollar digital economy by 2030,  by preparing the next generation to contribute meaningfully to Viksit Bharat. This session aims to explore best practices and evolving models in AI and STEM education across curriculum design, pedagogy, teacher capacity, and infrastructure with ethical, and inclusive use of AI at its core.",2026-02-20,11:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Dr Raj Kumar; Prateek Aggarwal; Sanjay Jain; Shri Narendra Bhooshan (IAS); Yashmit Kedia,Primus Partners,Main Summit Session,692c6abcec0733d5fca34b67,True,
5535,"NextGen AI: Skills, Safety, and Social Value — technical mastery aligned with ethical standards.","Equip participants with practical AI skills and ethical frameworks to build socially beneficial systems. Through hands‑on labs, bias audits, explainability toolkits, and industry mentorship, the program blends technical training with governance and deployment best practices—culminating in portfolio-ready capstones that prioritize safety, fairness, and measurable social impact.",2026-02-20,11:30:00.000,13:00:00.000,Bharat Mandapam - Expo Area,Hall No. 4 First Floor - Session Hall 3,"Prof.(Dr.) Alok Pandey, Dean, O.P. Jindal Global University; Prof. Jawar Singh, IIT Patna; Dr. Sarabjot Singh Anand, Co-Founder, Tartras Data, Head-Sabudh Foundation ; Mr. Muraleedharan Manninqal, CEO, Information & Communication Technology Academy, Kerala ; Mr. Kunal Gupta, MD, Mount Talant Consulting Pvt. Ltd., Delhi ; Mr. Vikash Srivastava, Chief Growth Strategist, Vinsys IT Services (Pune)",STPI,,,,
4599,Fireside Chat,,2026-02-20,12:02:00.000,12:22:00.000,Bharat Mandapam,L3 Plenary Hall,"Børge Brende, President & CEO, World Economic Forum; Ashwini Vaishnaw, Minister for Railways, Information and Broadcasting & Electronics and Information Technology, Government of India; Siddharth Zarabi, Editor, Business Today",,,,,
4600,"Keynote Session : Jeetu Patel, President and Chief Product Officer, Cisco Inc",,2026-02-20,12:24:00.000,12:36:00.000,Bharat Mandapam,L3 Plenary Hall,,,,,,
5079,Aligning AI Governance Across the Technology Stack,"This high-level CXO panel will explore how AI governance frameworks can be aligned across the entire technology stack—from semiconductors and compute infrastructure to AI models, applications, and deployment. Panelists will discuss risk-based, interoperable approaches that support innovation while clearly defining roles across the AI value chain. The session will highlight practical governance challenges and opportunities for global coordination, with a focus on collaboration between like-minded partners.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 8,Aparna Bawa; David Zapolsky; Jason Oxman; Jay Chaudhry,Information Technology Industry Council,Main Summit Session,68ff3a8c2fcd9c303e3a75a0,True,
5086,AI Competitiveness through Regional Collaboration,"This roundtable will convene senior leaders at stakeholders level for an informal strategic exchange on strengthening AI competitiveness at regional and global levels. The discussion will focus on widening access to sovereign AI capabilities while preserving national choice and policy autonomy, and using regional and international collaboration to reduce dependencies and increase resilience.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Børge Brende,World Economic Forum,Main Summit Session,690dbca2d3fcd44e16737c57,True,
5161,"Responsible and Open AI for Shared Prosperity: South-South Pathways for Languages, Data, and Evaluation","This session explores how South–South partnerships are building inclusive AI ecosystems by expanding open, localized language datasets, shared evaluation frameworks, and locally governed innovation hubs. It will highlight the Masakhane African Language Hub as a pan-African model for scaling AI across 50+ languages, alongside India and Singapore's approaches to sovereign AI infrastructure. The discussion will showcase progress, funding commitments, and concrete next steps to advance equitable, real-world AI impact.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Chenai Chair; Dr. Fola Adeleke; Dr. Lesley Teo; Mr. Amitabh Nag; Mr. Rikin Gandhi,AI for Development Funders Collaborative,Main Summit Session,691721295d05f4811c985204,True,
5214,Catalyzing Global Investment for Equitable and Responsible AI in Health,"This strategic roundtable will convene senior policymakers, development partners, and financing institutions to discuss approaches for strengthening and aligning investment in artificial intelligence for health. The session will examine current financing gaps, opportunities for coordinated and sustainable investment, and governance considerations to support responsible, equity-oriented AI adoption. Discussions will focus on enabling country-led priorities, strengthening health system foundations, and ensuring that AI contributes to safe, inclusive, and sustainable public health outcomes.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 7,Alain Labrique; Catharina Boehma; Haitham Ali Ahmed El‑Noush; Justice Prathiba M. Singh; Ken-Ichiro Natsume; Payden P.; Prokar Dasgupta; Zameer Brey,World Health Organization,Main Summit Session,691cb05770b7cbead8312422,True,
5245,High-level Panel Discussion on AI Bridges: India–Israel Innovation Dialogue,"This high-level panel at the AI Impact Summit 2026 explores the strategic synergy between India and Israel. The session brings together stakeholders to examine opportunities for collaboration by integrating India's scale and technical talent with Israel's research and innovation ecosystem and governance approaches. The discussion will chart actionable pathways for collaboration across innovation, ethics, and market access, aiming to build a responsible, globally competitive AI ecosystem driven by the complementary strengths of both nations.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 16,Erez Naftali Askal; Mr. Sanjay Kadaveru; Ms. Shira Lev Ami; Yoel Ben Or,The Dialogue,Main Summit Session,6926c9a38f065919c5c1d981,True,
5332,AI and Intellectual Property: Building an Equitable Innovation Ecosystem,"The session will explore India's strategic opportunity to shape global discourse on AI-IP governance, assess policy imperatives relating to AI-driven innovation, frontier model development, AI applications, and small-model innovation as highlighted in the Economic Survey 2026-27, and underscore India's development priorities supported by its strengthening digital ecosystem, an expanding startup base, and ongoing AI-related IP reforms.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Dr. Ulrike Till; Mr. Ameet Datta; Mr. Amit Kumar; Mr. Blaise Fernandes; Mr. Kenichiro Natsume; Mr. Mihir Rale; Mr. Munish Sudan; Mr. Munjal B. Shroff; Mr. Rajiv Aggarwal; Mr. Satyoki Koundinya,FICCI,Main Summit Session,692b1e25acf994afcaa17244,True,
5348,Leadership Dialogue on AI in Mobility: Accelerating the Future of Intelligent Transport,Leadership Dialogue on AI in Mobility: Accelerating the Future of Intelligent Transport,2026-02-20,12:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Dr Shiv Kumar,ITS India Industry Growth Forum,Main Summit Session,692b583f93e92925dcb4196a,True,
5356,"Who Watches the Watchers? 
Exploring Independent Verification in AI Governance","This session explores how independent assurance, operationalized through a marketplace of Independent Verification Organizations, can create greater trust and adoption in artificial intelligence systems. The discussion brings together leading AI policymakers and experts from India, the United States, and other leading AI adopters to discuss mechanisms for realigning developer and deployer incentives with the public interest in each country context.",2026-02-20,12:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Dean Ball; Gregory C. Allen; Shana Mansbach,Fathom,Main Summit Session,692b9073fc458c6233ce0218,True,
5399,AI governance in the Age of Powerful AI - IInternational Perspectives and the Code of Practice,"Bringing perspectives from government, academia, industry, and civil society across regions, the session will explore how AI governance frameworks can support responsible innovation, and build shared trust in widely deployed AI systems. This panel will also introduce the Code of Practice for general-purpose AI models and examine its implications globally. The discussion will unpack requirements on transparency, copyright, and lifecycle risk management, including safeguards for advanced models with systemic impact.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Denise Wong; Henna Virkkunen; Lucilla Sioli; Sean Ó hÉigeartaigh; Yoshua Bengio,European Commission,Main Summit Session,692c21d90d74e2721dee2e01,True,
5401,Open Networks in the Global South,"The session will explore how open digital networks and interoperable public infrastructure, supported by Artificial Intelligence, are transforming digital economies in the Global South. Drawing on experiences such as UPI and ONDC in India and emerging open networks. The discussion will focus on inclusive payments, commerce, and innovation for small merchants and consumers.",2026-02-20,12:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Mr. Aniket Doegar; Mr. Sachin Gopalan; Mr. Sujith Nair; Mr. T Koshy; Ms. Savita Muley,Haqdarshak Empowerment Solutions Private Limited,Main Summit Session,692c26b9df1cd7f3189de7fc,True,
5403,AI for Economic Growth and Social Good- Industry Synergies for Inclusive Innovation- Fireside Chat,"AI for Economic Growth & Social Good: Industry Synergies for Inclusive Innovation is a high-level, solutions-oriented panel bringing together government, multilaterals, industry leaders, and innovation ecosystems to translate India's AI ambition into real-world impact. The session spotlights deployable AI use-cases across healthcare, agriculture, skilling, mobility, and financial inclusion, emphasizing responsible AI, blended finance, and cross-sector partnerships to scale beyond pilots toward measurable, population-level outcomes aligned with the IndiaAI Mission",2026-02-20,12:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Archana; Dr. Angela Lusigi; Priyanka Ravala; Rekha Srinivasan; Yosuke Sato,T-Hub Foundation,Main Summit Session,692c2796531027d32882865f,True,
5430,"Peace, Power and Perspectives: A Value-Based Approach to Trustworthy AI","This session aims to examine the strategic role of Sovereign AI in strengthening India's national security and internal security frameworks. It will explore how indigenous AI capabilities enhance defence preparedness, cyber resilience, space and border surveillance, and policing operations, while augmenting human decision-making. The discussion will also address emerging security domains, counter-terror financing, deepfake detection, and the role of public–private collaboration in building secure, self-reliant AI systems aligned with India's 2026 reform vision.",2026-02-20,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Amlan Mohanty; Heather Broomfield; Hildegunn McLernon; Karianne Oldernes Tung; Mala Wang-Naveen; Morten Dæhlen; Niels Nagelhus Schia; Roberto Viola; Yoshimasa Uno,Norwegian Digitalisation Agency (Digdir),Main Summit Session,692c66f472320774fd8b7736,True,
5459,Standards as Strategy: Accelerating AI Market Growth,"This discussion examines how AI standards simultaneously reduce risk and create business value. As AI capabilities advance, many markets face deployment barriers not from technical limitations but from reliability concerns and broader trust deficits. Robust standards, backed by rigorous evaluation, can unlock market potential. This panel convenes leaders from AI standards and governance organizations alongside industry and policy executives to examine how effective standards enable economic growth, market confidence, and responsible governance.",2026-02-20,12:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Amanda Craig; Balaraman Ravindran; Chris Meserole; Esther Tetruashvily; Owen Larter; Rebecca Weiss; Rohit Israni,MLCommons,Main Summit Session,692cf566b4afdc80cd5f8556,True,
4601,"Keynote Session : Cristiano Amon, President and Chief Executive Officer, Qualcomm",,2026-02-20,12:38:00.000,12:50:00.000,Bharat Mandapam,L3 Plenary Hall,,,,,,
5096,"Shaping Resilient Futures in the Age of AI: Leadership for the Technology, Energy, and Security Transitions","The ability of countries, regions, and alliances to thrive amid geopolitical volatility and systemic shocks depends on aligning three domains: AI and strategic technologies, diversified low-carbon energy systems, and modernised security capabilities. Rather than advancing in isolation, these pillars must progress together, at speed and scale, to strengthen economic and societal resilience. This discussion explores the ""triple transition,"" outlining practical pathways to navigate it while promoting cooperation, accountability, and public trust globally.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Mr. Ashwani Sharma; Mr. Sanket Verma; Ms. Mala Kumar; Ms. Tarunima Prabakhar,Humane Intelligence,Main Summit Session,691400f91f189a620053ebe7,True,
5098,Responsible AI: From Principles to Practice in Corporate India,"The panel will explore how organisations can move beyond high-level frameworks and embed Responsible AI into enterprise strategy, governance models, operating practices, and decision-making. Panellists will share leadership perspectives on what it takes to implement Responsible AI at scale — from policy benchmarks, boardroom ownership to organisational readiness, operating models and culture.  The objective would be to enable a more uniform and actionable approach to Responsible AI adoption across Corporate India.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Amol Deshpande; Andy Parsons; Dr. Satya Ramaswamy; Prativa Mohapatra; Shantheri Mallaya; Vishal Kanvaty,Adobe,Main Summit Session,691455d15d05f4811c967e7d,True,
5101,AI and the New Frontier for Economic Progress: Linking Innovation to Inclusive Growth,"This panel discussion will highlight the potential of AI-led economic transformation to enable sustained growth, particularly in the Global South.  Panelists will also highlight risks of economic divides, labor displacement and other adverse social impact. The session will help identify the roles of governments, private enterprises and development institutions working together to align technological innovation with inclusive economic transformation.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 18,Anu Bradford; Iqbal Singh Dhaliwal; Jeanette Rodrigues; Johannes Zutt; Michael Kremer; Ufuq Akcigit,The World Bank,Main Summit Session,IA14,True,
5135,Mobilizing AI for the Collective Good,"With a focus on India and the UK, this panel discussion, featuring academics, politicians, industrialists, and non-profit practitioners will discuss the opportunities for AI to be mobilized collectively, in ways that benefit all citizens, and existing barriers that need to be overcome.",2026-02-20,13:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Antaraa Vasudev; Dr. Nirav Ajmeri; Janhavi Pawar; Kushe Bahl; Prof. D. Manjunath; Prof. Seth Bullock,University of Bristol,Main Summit Session,691639b05d05f4811c97b209,True,
5166,Edge AI in Action: Accelerating Development across the Global South,"As AI evolves, the shift from centralized cloud computing to edge AI is transforming how data is processed and acted upon. By moving intelligence closer to data sources such as sensors, mobile devices, and IoT systems, edge AI reduces latency, bandwidth usage, and energy consumption while improving real-time decision-making, privacy, and security. Real-world applications will be highlighted along with emerging lightweight and generative AI models designed for resource-constrained edge environments.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Alagan Mahalingam; Dr. Ranjitha Prasad; Dr. Rathinamala Vijay; Frederic Werner; H.E Amb Lavina Ramkissoon; Prof Brejesh Lall; Vinesh Sukumar; Vishnu Ram OV,International Telecommunication Union,Main Summit Session,69172d3e5d05f4811c985d81,True,
5210,Preparing the Future: AI-Driven Strategies for Workforce and Economic Growth,"AI can accelerate economic growth by improving efficiency and enabling new forms of innovation. Preparing for the future means treating AI not just as an automation tool, but as a strategic partner for productivity and growth. By 2030, AI adoption across sectors such as manufacturing, healthcare and finance is expected to add trillions to the global economy. As organizations integrate AI, careers increasingly combine machine speed and accuracy with human judgment, empathy, and contextual understanding.",2026-02-20,13:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Mr BVR Subramaniyam; Mr Chandrajit Banerjee; Mr Puneet Chandok; Mr Rajeev Memani; Ms Debjani Ghosh; Ms Ipsita Dasgupta; Rajan R. Navani,Confederation of Indian Industry (CII),Main Summit Session,691b0876000087ab9236c224,True,
5233,AI-Ready Data: Shared Infrastructure for Innovation,"Data is the backbone of AI innovation. This session focuses on how interoperable, trustworthy, and consent-based data infrastructure can enable AI development while protecting user rights. Speakers will discuss governance frameworks, data-sharing models, and public–private collaboration approaches.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 16,Dr Debabrata Das; Dr. V K Paul; Mitesh Khapra; Prem Ramaswami; Shalini Kapoor,EkStep Foundation,Main Summit Session,6925c51b6565584117534e57,True,
5258,Enabling Global Enterprise AI Adoption for Impact,"A practical, impact-focused discussion on how enterprise AI can deliver measurable gains in productivity, service quality, and inclusive growth. Through real-world global use cases, participants will gain insights into scaling AI adoption across diverse markets, with a focus on workforce skilling, infrastructure, and data readiness. The session will surface actionable lessons, partnership models, and implementation requirements to move from pilot projects to sustainable, replicable AI solutions, particularly in emerging market contexts.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 8,Danielle Johnson-Kutch; Dr. Jared Ragland; Dr. Lovneesh Chanana; Mr. Chandler Morse; Mr. Combiz Richard Abdolrahimi; Mr. David Masters; Mr. Jace Johnson; Mr. Josh Kallmer; Mr. Mike Haley; Mr. Sam Kaplan,Business Software Alliance,Main Summit Session,692809625a3eaa21d07483de,True,
5302,AI and Children's Safety and Wellbeing,"Children are becoming among the earliest and most intensive users of AI, often before safeguards and regulations are fully in place. This session asks a direct question: how can AI be shaped to strengthen children's safety and wellbeing rather than undermine them? Drawing on technology leaders, child-rights experts, and a young AI innovator, the discussion examines advancing innovation, where risks demand firm limits, and how trust in AI can be built for the next generation.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Amandeep Singh Gill; Chris Lehane; Joanna Shields; Maria Bielikova; Megan Garcia; Raul John Aju; Thomas Davin; Tom Hall; Urvashi Aneja,United Nations Office for Digital and Emerging Technologies,Main Summit Session,692a270d507061b190e820dc,True,
5314,Realizing the Health Value of AI - Safely,"AI is transforming health in unprecedented ways, but progress only matters when it is safe, trusted, and built for people. At the India AI Impact Summit 2026, we are convening a focused conversation on how AI can responsibly deliver real health value. From global health systems to frontline impact, this session brings together leaders at the intersection of science, data, and care to turn AI's promise into measurable health outcomes.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Dr. Monika Sharma; Dr. Richard Rukwata; Dr. Trevor Mundel; Minister Paula Ingabire; Professor Charlotte Watts; Vikalp Sahni,Gates Foundation,Main Summit Session,692ab7c66301504975ecf981,True,
5372,AI for Inclusive Societal Development,"Advancing AI systems that are inclusive by design, empowering diverse communities and ensuring equitable representation",2026-02-20,13:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Nikhil Kolur; S. Anjani Kumar,Deloitte Touche Tohmatsu India LLP (DTTILLP),Main Summit Session,692bec9cb9cca2a444921555,True,
5506,AI for Viksit Bharat: The Capacity Building Imperative,"Mission Karmayogi is advancing the vision of a citizen-centric and future-ready civil service through a democratized, competency-led approach to capacity building.  The event will explore how India is leveraging  artificial intelligence to further strengthen public sector capacity building, highlighting emerging best practices and innovative use cases. It will also deliberate on the creation of a scalable, AI-enabled Digital Public Good, not only for India, but for the world.",2026-02-20,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 7,Anirudh Srivastava; Guilherme Alberto Almeida de Almeida; Pragya Misra; Robyn Scott; S. Ramadorai,Capacity Building Commission,Main Summit Session,IA96,True,
4602,"Keynote Session : Vinod Khosla, Founder, Khosla Ventures",,2026-02-20,13:34:00.000,13:46:00.000,Bharat Mandapam,L3 Plenary Hall,,,,,,
5534,STPI Startup ecosystem/Felicitation and MoU Exchange,"To recognize and encourage exemplary technology startups nurtured within the STPI ecosystem, Software Technology Parks of India (STPI) will felicitate select startups during the AI Impact Summit.

The felicitation for FY 2024-25 aims to acknowledge startups driving innovation through artificial intelligence led and advanced digital technologies, delivering scalable solutions and measurable business outcomes including revenue growth, alongside employment generation. It will also serve as a national platform to highlight India’s emerging startup success stories, including those from Tier-II and Tier-III regions, and their contribution to the country’s innovation-driven digital economy and the evolving IT and ITeS landscape.",2026-02-20,14:00:00.000,15:30:00.000,Bharat Mandapam - Expo Area,Hall No. 5 First Floor - Session Hall 1,,STPI & TiE,,,,
4604,Panel Discussion,,2026-02-20,14:02:00.000,14:42:00.000,Bharat Mandapam,L3 Plenary Hall,"Kristalina Georgieva, Managing Director, International Monetary Fund; Doreen Bogdan-Martin, Secretary General, International Telecommunication Union; Johanna Hill, Deputy Director General, World Trade Organization; Mariano-Florentino Cuellar, President, Carnegie Endowment for International Peace",,,,,
5127,"Payments to Commerce: From the lens of People, Planet, and Progress","Digital payments transformed economies by making transactions faster, safer, and more inclusive—with AI at their core. This panel brings together industry and academic leaders who helped shape that journey and now turn their lens from payments to commerce. As commerce enters its next evolution, the discussion explores implications for people, planet, and progress—from trust and inclusion to global trade and sustainability—and how enterprises, governments, and academia can prepare for an AI-native future.",2026-02-20,14:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Caroline Louveaux; Combiz Richard Abdolrahimi; Janet George; Prof. Aparna Gupta; Surya Ganguli,Mastercard,Main Summit Session,6915bd745d05f4811c975be6,True,
5152,AI as a Topic and a Tool: The Future of Foreign Policy in an Age of Algorithms,"AI is not just a technological frontier - it is a geopolitical one. The rapid development and deployment of artificial intelligence are reshaping global power dynamics, fueling competition among nations for economic advantage, technological supremacy, and strategic influence. The integration of artificial intelligence into diplomacy and foreign policy is fundamentally transforming how nations engage, negotiate, and collaborate on the global stage.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 7,Gunda Ehmke; Hans-Christian Mangelsdorf; Norman Schulz; Sharinee Jagtiani,German Federal Foreign Office (FFO),Main Summit Session,6917078d5d05f4811c983813,True,
5198,India at the Centre of the Global AI and Semiconductor Power Shift,"The session will have discussion around the convergence of artificial intelligence, semiconductors, and geopolitics, and its implications for global competitiveness, supply chain resilience, and technological trust. As AI becomes a strategic national asset, the session will explore how policy leadership, technological cooperation, and private-sector innovation must align to build secure, resilient, and inclusive AI ecosystems, while highlighting India's emerging role in the global AI and semiconductor value chain.",2026-02-20,14:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Dr Vivek Kumar Singh; Dr. Thomas Zacharia; Jaya Jagadish; Rahul Garg,AMD,Main Summit Session,69189dc3e67b6cd277567a63,True,
5223,Supercharging AI Adoption in the Global South: Opportunities and Lessons from the Financial Sector,"As one of the most regulated sectors, financial services has emerged as a leader in responsible AI governance, prioritizing aspects such as security and data privacy for trusted deployment. This panel will highlight learnings from the sector's AI journey that can accelerate AI adoption in the Global South. It will distill key lessons from AI governance in finance to drive grassroots AI adoption among small business owners, farmers, public school educators, & local government officials.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Ashutosh Sharma; Harshil Mathur; Terah Lyons,JPMorganChase,Main Summit Session,692414da689b0a97261fa87f,True,
5234,From Pilots to Population: Scaling AI for Inclusive Impact,"This session brings together examples of AI solutions that have scaled from pilots to population-level systems, yielding measurable gains in service delivery, productivity, and inclusion. It will surface the governance, infrastructure, and partnership models that enable sustainable scale.",2026-02-20,14:30:00.000,,Bharat Mandapam,L2 Audi 1,Dario Amodei; Doreen Bogdan-Martin; Esther Dweck; Esther Dweck; Nandan Nilekani; Shankar Maruwada; Trevor Mundel,EkStep Foundation,Main Summit Session,6925c51f6565584117534e6e,True,
5286,"Smaller Footprint, Bigger Impact: Advancing Resilient and Efficient AI Models for a Sustainable Future","Generative AI now serves a large number of users daily but comes with significant energy costs, which may contribute to unequal access. Training and inference at scale consume substantial electricity, and research suggests that more efficient model design can reduce energy use significantly. This event highlights resilient, resource-efficient AI leveraging lightweight models, compression, and optimization to reduce energy demand, broaden access, address emerging energy bottlenecks, and support sustainable AI deployment worldwide.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Dr Tawfik Jelassi; Mr. Arthur Mensch; Ms Anne BOUVEROT; Ms Anne LE HENANF,French Ministry of Environment,Main Summit Session,6929c6373b3e8d7e576a7efe,True,
5313,Scaling AI Solutions Through South–South Collaboration,"Big challenges. Shared realities. Stronger solutions.
Across health, agriculture, and education, the Global South is already building AI that works in real conditions and at real scale. This fireside conversation examines what happens when Global South leaders collaborate, and how partnerships can turn AI potential into tangible development outcomes. Join the conversation on building AI solutions together at the India AI Impact Summit 2026.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Mr. Ankur Vora; Mr. Lacina Koné; Mr. Sunil Wadhwani; Ms. Shikoh Gitau,Gates Foundation,Main Summit Session,692ab3546301504975ecf2c6,True,
5341,Connectivity and Inclusive AI for Global Growth,"This session explores inclusive, edge-driven AI and next-generation connectivity, highlighting how on-device, hybrid, and agentic AI can enable global growth, human-centric experiences, and a scalable AI ecosystem.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Durga Malladi,Qualcomm,Main Summit Session,692b3d10a14dd44179eac5f2,True,
5389,Trusted AI at Scale: A Global South Leadership Dialogue,"This roundtable brings together senior ICT leaders from the global south to turn the Summit's ""Safe & Trusted AI"" Chakra into practical action. Focusing on embedding institutional safety into fast‑moving AI deployment, it bridges Global North–South governance gaps by translating policy into implementation. The dialogue blends private‑sector risk expertise with public‑sector scale, positioning New Delhi as a hub for inclusive, interoperable AI strategies",2026-02-20,14:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Eugenio V. Garcia; Ima Abdulrahim; Kip Wainscott; Parag Khanna; Philip Thigo; Purushottam	Kaushik,AI Safety Asia,Main Summit Session,692c12f37776ec1646a8fabc,True,
